MA_ratio,FA_ratio,Cs_ratio,Pb_ratio,Sn_ratio,other_ratio,I_ratio,Br_ratio,po_electrode,ETL/ETM,HTL/HTM,ne_eletrode,effective area (cm^2),additive_O,additive_I,additive_H,passivation,step,dissolvent,coated1_s(rpm),coated1_t (s),coated2_s(rpm),coated2_t (s),anti-solvent,anneal_T (℃),anneal_t (min),,Jsc (mA/cm2),Voc (V),FF,PCE (%)
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.114285714,0,0,0,0,1,0.5,0.125,0.111111111,0.5,0.5,0,0.8,0.111111111,,0.386769231,0.702634881,0.851938895,0.406935034
0,0,0.933271115,0.521052632,0,0.013995801,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.114285714,0,0,0,1,1,0.75,0.125,0.111111111,0.5,0.5,0,0.8,0.111111111,,0.435692308,0.727728984,0.884841363,0.49302511
0,0,0.933271115,0.510526316,0,0.041987404,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.114285714,0,0,0,1,1,0.75,0.125,0.111111111,0.5,0.5,0,0.8,0.111111111,,0.450461538,0.757841907,0.875440658,0.525308888
0,0,0.933271115,0.5,0,0.069979006,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.114285714,0,0,0,1,1,0.75,0.125,0.111111111,0.5,0.5,0,0.8,0.111111111,,0.450153846,0.767252196,0.900117509,0.546432842
0,0,0.933271115,0.489473684,0,0.097970609,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.114285714,0,0,0,1,1,0.75,0.125,0.111111111,0.5,0.5,0,0.8,0.111111111,,0.448923077,0.690087829,0.91186839,0.496213631
0,0,0.933271115,0.478947368,0,0.125962211,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.114285714,0,0,0,1,1,0.75,0.125,0.111111111,0.5,0.5,0,0.8,0.111111111,,0.429230769,0.671267252,0.863689777,0.437225986
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.646153846,0.608531995,0.764982374,0.53009167
0.886607559,0,0.046663556,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.655384615,0.627352572,0.809635723,0.585890793
0.839944004,0,0.093327112,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.664615385,0.646173149,0.847238543,0.637704265
0.793280448,0,0.139990667,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.633846154,0.614805521,0.783783784,0.538062973
0.746616892,0,0.186654223,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.476923077,0.489335006,0.507638073,0.211239538
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.701538462,0.639899624,0.788484136,0.621761658
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.704615385,0.658720201,0.822561692,0.669589478
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.698461538,0.639899624,0.810810811,0.637704265
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.686153846,0.627352572,0.814336075,0.613790355
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.692307692,0.646173149,0.822561692,0.645675568
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.692307692,0.639899624,0.827262045,0.641689916
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.689230769,0.639899624,0.820211516,0.633718613
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.692307692,0.639899624,0.813160987,0.629732961
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.698461538,0.639899624,0.834312573,0.657632523
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.707692308,0.646173149,0.802585194,0.641689916
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.723076923,0.652446675,0.797884841,0.661618175
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.701538462,0.652446675,0.84253819,0.681546433
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.707692308,0.658720201,0.847238543,0.693503388
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.710769231,0.658720201,0.810810811,0.665603826
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.713846154,0.652446675,0.776733255,0.633718613
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.692307692,0.646173149,0.829612221,0.653646871
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.692307692,0.664993726,0.858989424,0.697489039
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.698461538,0.646173149,0.851938895,0.677560781
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.68,0.627352572,0.802585194,0.6018334
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.68,0.621079046,0.810810811,0.605819051
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.666666667,0.089285714,0,0,0,0,0,0.75,0.5,0.333333333,0,0,0.5,0.428571429,0.055555556,,0.698461538,0.646173149,0.849588719,0.677560781
0,0.963391137,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.333333333,0.114285714,0,0,0,0,1,0.75,0.125,0.111111111,1,0.25,0.1,0.428571429,0.111111111,,0.658461538,0.507528231,0.695652174,0.414507772
0,0.770712909,0.186654223,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.25,0.1,0.285714286,0.111111111,,0.661538462,0.638017566,0.82373678,0.625348745
0,0.770712909,0.186654223,0.526315789,0,0,0.780541432,0.053333333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.25,0.1,0.285714286,0.111111111,,0.673846154,0.67314931,0.871915394,0.691510562
0.15865609,0.799614644,0,0.526315789,0,0,0.684347946,0.17,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.68,0.671894605,0.834312573,0.669589478
0.15865609,0.799614644,0,0.526315789,0,0,0.684347946,0.17,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.658461538,0.691969887,0.822561692,0.657632523
0.079328045,0.598747592,0.046663556,0.526315789,0,0,0.68530988,0.168833333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.698461538,0.695734003,0.869565217,0.741331208
0.079328045,0.598747592,0.046663556,0.526315789,0,0,0.68530988,0.168833333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.698461538,0.686951066,0.846063455,0.705460343
0.079328045,0.563102119,0.093327112,0.526315789,0,0,0.679675691,0.171833333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.673846154,0.702634881,0.89306698,0.741331208
0.079328045,0.563102119,0.093327112,0.526315789,0,0,0.679675691,0.171833333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.676923077,0.708908407,0.904817861,0.761259466
0.079328045,0.526974952,0.139990667,0.526315789,0,0,0.675690532,0.1695,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.596923077,0.682559598,0.810810811,0.581905141
0.079328045,0.526974952,0.139990667,0.526315789,0,0,0.675690532,0.1695,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.615384615,0.711417817,0.752056404,0.57791949
0.233317779,0.722543353,0,0.526315789,0,0,0.680225368,0.175,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.572307692,0.56838143,0.705052879,0.402550817
0.093327112,0.722543353,0.046663556,0.526315789,0,0,0.673354404,0.183333333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.550769231,0.572772898,0.611045828,0.338780391
0.069995334,0.722543353,0.093327112,0.526315789,0,0,0.666483441,0.191666667,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.636923077,0.658092848,0.881316099,0.64966122
0.069995334,0.722543353,0.093327112,0.526315789,0,0,0.666483441,0.191666667,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.646153846,0.675031368,0.775558167,0.593862096
0.046663556,0.722543353,0.139990667,0.526315789,0,0,0.659612478,0.2,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.649230769,0.664993726,0.881316099,0.669589478
0.046663556,0.722543353,0.139990667,0.526315789,0,0,0.659612478,0.2,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.643076923,0.658720201,0.857814336,0.637704265
0.037330845,0.722543353,0.195986934,0.526315789,0,0,0.645870551,0.22,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.636923077,0.641154329,0.846063455,0.605819051
0.037330845,0.722543353,0.195986934,0.526315789,0,0,0.645870551,0.22,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.627692308,0.661229611,0.869565217,0.633718613
0.058329445,0.722543353,0.233317779,0.526315789,0,0,0.666483441,0.170833333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.643076923,0.640526976,0.681551116,0.494220805
0.058329445,0.722543353,0.233317779,0.526315789,0,0,0.666483441,0.170833333,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.636923077,0.655583438,0.775558167,0.569948187
0.15865609,0.799614644,0,0.526315789,0,0,0.684347946,0.17,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.581538462,0.64868256,0.775558167,0.514149063
0.15865609,0.799614644,0,0.526315789,0,0,0.684347946,0.17,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.578461538,0.676913425,0.775558167,0.534077322
0.029864676,0.818882466,0.046663556,0.526315789,0,0,0.680225368,0.188,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.624615385,0.685069009,0.822561692,0.617776006
0.029864676,0.818882466,0.046663556,0.526315789,0,0,0.680225368,0.188,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.596923077,0.654956085,0.846063455,0.581905141
0.019598693,0.818882466,0.093327112,0.526315789,0,0,0.673354404,0.2,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.646153846,0.671894605,0.846063455,0.645675568
0.019598693,0.818882466,0.093327112,0.526315789,0,0,0.673354404,0.2,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.643076923,0.676286073,0.846063455,0.645675568
0.006999533,0.818882466,0.130657956,0.526315789,0,0,0.667857634,0.2,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.643076923,0.679422836,0.846063455,0.64966122
0.006999533,0.818882466,0.130657956,0.526315789,0,0,0.667857634,0.2,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.627692308,0.721455458,0.834312573,0.637704265
0.064395707,0.818882466,0.15865609,0.526315789,0,0,0.662360863,0.176666667,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.627692308,0.693224592,0.834312573,0.613790355
0.064395707,0.818882466,0.15865609,0.526315789,0,0,0.662360863,0.176666667,0.5,1,0.333333333,0.333333333,0.114285714,0,1,1,0,1,0.75,0.125,0.111111111,1,0.333333333,0.01,0.285714286,0.666666667,,0.627692308,0.665621079,0.857814336,0.629732961
0,0.799614644,0.15865609,0.526315789,0,0,0.494709358,0.4,0.5,2,0.666666667,0.666666667,0.065642857,0,0,0,0,0,0.25,0.25,0.5,0,0,0,0.528571429,1,,0.596923077,0.752823087,0.882491187,0.681546433
0,0.799614644,0.15865609,0.526315789,0,0,0.494709358,0.4,0.5,2,0.666666667,0.666666667,0.065642857,0,0,0,0,0,0.25,0.25,0.5,0,0,0,0.528571429,1,,0.612307692,0.690087829,0.830787309,0.6018334
0.139990667,0.818882466,0,0.526315789,0,0,0.700838258,0.15,1,2,0.666666667,0.666666667,0.072857143,0,1,1,0,1,0.5,0.125,0.111111111,0.833333333,0.5,0.2,0.285714286,0.666666667,,0.713538462,0.695734003,0.734312573,0.640494221
0.132991134,0.777938343,0.046663556,0.526315789,0,0,0.700838258,0.15,1,2,0.666666667,0.666666667,0.072857143,0,1,1,0,1,0.5,0.125,0.111111111,0.833333333,0.5,0.2,0.285714286,0.666666667,,0.725230769,0.702007528,0.892361927,0.798326026
0.125991601,0.73699422,0.093327112,0.526315789,0,0,0.700838258,0.15,1,2,0.666666667,0.666666667,0.072857143,0,1,1,0,1,0.5,0.125,0.111111111,0.833333333,0.5,0.2,0.285714286,0.666666667,,0.686769231,0.687578419,0.716216216,0.603826226
0.186654223,0.770712909,0,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.947692308,0.495608532,0.829612221,0.685532084
0.186654223,0.770712909,0,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.950769231,0.483061481,0.743830787,0.605819051
0.184787681,0.76300578,0.009332711,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.944615385,0.470514429,0.813160987,0.637704265
0.184787681,0.76300578,0.009332711,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.941538462,0.464240903,0.745005875,0.569948187
0.021931871,0.091040462,0.028464769,0.319210526,0.6065,0,1,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,1,0.489335006,0.843713278,0.725388601
0.021931871,0.091040462,0.028464769,0.319210526,0.6065,0,1,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,1,0.483061481,0.781433608,0.665603826
0.177321512,0.732177264,0.046663556,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.913846154,0.470514429,0.809635723,0.613790355
0.177321512,0.732177264,0.046663556,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.910769231,0.470514429,0.772032902,0.57791949
0.167988801,0.693641618,0.093327112,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.870769231,0.451693852,0.76733255,0.53009167
0.167988801,0.693641618,0.093327112,0.263157895,0.5,0,0.824515597,0,1,3,1,0.666666667,0.075,0,1,1,1,1,0.5,0.625,0.111111111,0,0,0,0.285714286,0.077777778,,0.815384615,0.451693852,0.721504113,0.494220805
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.339384615,0.677540778,0.775558167,0.310880829
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.355076923,0.696361355,0.810810811,0.354722997
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.333230769,0.708908407,0.834312573,0.338780391
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.335384615,0.708908407,0.846063455,0.354722997
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.295384615,0.765370138,0.869565217,0.342766042
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.293538462,0.777917189,0.810810811,0.326823436
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.298461538,0.759096612,0.846063455,0.338780391
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.324615385,0.683814304,0.822561692,0.318852132
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.328615385,0.759096612,0.846063455,0.370665604
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.332615385,0.759096612,0.857814336,0.378636907
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.297230769,0.740276035,0.787309048,0.302909526
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.305230769,0.740276035,0.799059929,0.318852132
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.268615385,0.727728984,0.705052879,0.243124751
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.272,0.752823087,0.728554642,0.263053009
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.286769231,0.740276035,0.834312573,0.314866481
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.310153846,0.734002509,0.787309048,0.318852132
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.297230769,0.759096612,0.846063455,0.334794739
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.286153846,0.759096612,0.846063455,0.322837784
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.284,0.759096612,0.869565217,0.330809087
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,1,0.333333333,0.333333333,0.107142857,0,0,0,0,0,0.25,0.1875,0.444444444,0,0,0,0.8,0.111111111,,0.333846154,0.752823087,0.822561692,0.362694301
0,0,0.933271115,0.526315789,0,0,0.549677065,0.333333333,0.5,3,1,1,0.064285714,0,0,0,0,0,0.75,0.25,0.333333333,0,0,0,1,0.111111111,,0.426461538,0.752823087,0.775558167,0.439218812
0,0,0.933271115,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,1,0.044642857,0,0,0,0,0,0.25,0.25,0.222222222,0,0,0,0.571428571,0.055555556,,0.523076923,0.489335006,0.693301998,0.314866481
0,0,0.933271115,0.526315789,0,0,0.274838532,0.666666667,0.5,1,0.333333333,1,0.050714286,0,0,0,0,1,0.5,0.1875,0.222222222,0.833333333,1,0,0.8,0.111111111,,0.286769231,0.721455458,0.810810811,0.295336788
0.933271115,0,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.333333333,0.050714286,0,0,0,0,1,0.25,0.125,0.111111111,0.5,0.25,0,0.285714286,0.111111111,,0.540923077,0.535759097,0.636897767,0.324033479
0.933271115,0,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.333333333,0.050714286,0,0,0,0,1,0.25,0.125,0.111111111,0.5,0.25,0,0.285714286,0.111111111,,0.450461538,0.538268507,0.808460635,0.344360303
0.933271115,0,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.333333333,0.050714286,0,0,0,0,1,0.25,0.125,0.111111111,0.5,0.25,0,0.285714286,0.111111111,,0.515076923,0.549560853,0.623971798,0.310482264
0.933271115,0,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.333333333,0.050714286,0,0,0,0,1,0.25,0.125,0.111111111,0.5,0.25,0,0.285714286,0.111111111,,0.443384615,0.512547051,0.669800235,0.267437226
0.933271115,0,0,0.526315789,0,0,0.824515597,0,0.5,1,0.333333333,0.333333333,0.050714286,0,0,0,0,1,0.25,0.125,0.111111111,0.5,0.25,0,0.285714286,0.111111111,,0.480307692,0.54140527,0.769682726,0.351534476
